timestamp,left_iris_x,left_iris_y,right_iris_x,right_iris_y
,392.0669860839844,235.90968322753906,340.7908020019531,230.2661590576172
,392.549560546875,236.20787048339844,340.5594177246094,230.50796508789062
,392.8049621582031,235.79995727539062,341.2183532714844,230.2212371826172
,395.7176818847656,236.55015563964844,342.7062683105469,230.66578674316406
,395.4878845214844,236.82681274414062,343.46649169921875,231.41712951660156
,395.588623046875,237.36587524414062,343.8607177734375,231.2099609375
,395.93817138671875,237.18309020996094,344.24761962890625,231.03103637695312
,396.3203125,236.92990112304688,344.7228698730469,231.35964965820312
,397.29107666015625,236.57801818847656,345.315673828125,231.0030059814453
,398.3309326171875,236.81590270996094,345.8841552734375,230.70742797851562
,398.3927001953125,236.7828369140625,346.4410095214844,231.10801696777344
,398.3934020996094,236.3206329345703,347.2916259765625,230.8598175048828
,399.0576477050781,236.25741577148438,347.8945617675781,230.95053100585938
,399.63934326171875,236.53549194335938,348.4239501953125,230.7811279296875
,400.49560546875,236.14675903320312,349.3946533203125,230.6141357421875
,400.3647766113281,236.4736785888672,349.3115234375,230.62652587890625
,400.341064453125,236.6343231201172,349.5956115722656,230.68994140625
,400.803955078125,236.4171600341797,349.90118408203125,230.787841796875
,400.6421813964844,236.84478759765625,350.02294921875,230.90716552734375
,401.8775939941406,236.60211181640625,350.4521179199219,231.22671508789062
,400.99407958984375,237.19325256347656,350.3175354003906,231.375732421875
,401.8573913574219,237.15562438964844,350.8114318847656,231.2602996826172
,401.7882080078125,237.099365234375,350.93707275390625,231.23130798339844
,401.517822265625,237.185791015625,350.76611328125,231.35345458984375
,401.41229248046875,237.3559112548828,350.8539123535156,231.27789306640625
,401.78155517578125,237.04701232910156,350.88311767578125,231.42063903808594
,401.43499755859375,237.4479522705078,350.9942932128906,231.34246826171875
,401.630859375,236.8534698486328,350.896484375,231.3256072998047
,401.55438232421875,236.62355041503906,351.135986328125,231.09141540527344
,401.3313903808594,236.66099548339844,350.7380065917969,230.599609375
,400.9740905761719,236.36680603027344,350.24810791015625,230.61582946777344
,400.6496276855469,235.99539184570312,349.9745178222656,230.18019104003906
,400.2822570800781,236.0281524658203,349.7209167480469,230.31353759765625
,400.3672180175781,235.80401611328125,349.4979248046875,230.30279541015625
,400.0930480957031,235.76473999023438,348.9002685546875,230.48426818847656
,401.104248046875,235.42689514160156,349.0439758300781,230.04664611816406
,400.79449462890625,235.28009033203125,348.5586853027344,230.2113800048828
,400.5667419433594,235.3724822998047,348.6427917480469,230.2816162109375
,400.6772155761719,235.46859741210938,348.74151611328125,230.2236785888672
,400.3415222167969,235.07220458984375,348.51568603515625,230.19659423828125
